ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Fall 2012,ILRHR,6607,1,THARP,20,31
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Fall 2012,ILRHR,6690,1,BELOGOLOVSKY,35,26
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Fall 2012,ILRHR,6910,1,HAGGERTY,50,48
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Fall 2012,ILRHR,9630,101,BURTON,12,11
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,2600,1,"HOLWERDA, J",60,40
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,3620,1,GASSER,25,18
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,3650,1,COLLINS,25,22
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,3670,1,BELL,35,32
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,4612,1,STURMAN,50,9
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,4620,1,LANGEVIN-HEAVEY,40,29
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,4632,1,GRASSO,34,44
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,4640,1,COHEN,35,29
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,5600,1,HAGGERTY,30,15
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,6601,1,"BISHOP, J",30,7
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,6611,1,BURTON,20,28
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,6620,1,DYER,20,20
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,6622,1,STURMAN,50,19
ILRHR - ILR HUMAN RESOURCE MANAGEMENT,Spring 2012,ILRHR,6930,1,BELL,35,36
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2013,ILRIC,6350,1,FIELDS,125,76
ILRIC - INTERNAT & COMPAR LABOR RELAT,Fall 2012,ILRIC,2350,1,FRIEDMAN ET AL,30,49
ILRIC - INTERNAT & COMPAR LABOR RELAT,Fall 2012,ILRIC,3349,1,KATZENSTEIN,100,22
ILRIC - INTERNAT & COMPAR LABOR RELAT,Fall 2012,ILRIC,4344,1,COMPA,60,40
ILRIC - INTERNAT & COMPAR LABOR RELAT,Fall 2012,ILRIC,6344,1,COMPA,60,24
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,2301,1,"COOK, M",17,15
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,2310,101,FRIEDMAN,17,17
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,2350,1,APPLEGATE,70,54
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,4011,1,"BISHOP, J",30,14
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,4018,1,"FRAILE, L",35,18
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,4315,1,"FRAILE, L",35,26
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,4345,1,FAKIER,15,23
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,4355,1,FRIEDMAN,35,25
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,6011,1,"BISHOP, J",30,3
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,6018,1,"FRAILE, L",35,2
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,6020,1,"COMPA, L",40,49
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,6345,1,FAKIER,15,0
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,6350,1,FIELDS,150,79
ILRIC - INTERNAT & COMPAR LABOR RELAT,Spring 2012,ILRIC,6385,1,GIVAN,10,5
ILRLE - LABOR ECONOMICS,Spring 2013,ILRLE,2400,1,JAKUBSON,30,36
ILRLE - LABOR ECONOMICS,Spring 2013,ILRLE,2400,"3,4",MANSFIELD,70,72
ILRLE - LABOR ECONOMICS,Spring 2013,ILRLE,2400,2,SMITH,30,16
ILRLE - LABOR ECONOMICS,Spring 2013,ILRLE,3440,1,BOYER,80,65
ILRLE - LABOR ECONOMICS,Spring 2013,ILRLE,4430,1,FREEDMAN,35,23
ILRLE - LABOR ECONOMICS,Spring 2013,ILRLE,6420,1,HUTCHENS,35,23
ILRLE - LABOR ECONOMICS,Spring 2013,ILRLE,7420,1,FIELDS,25,1
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,2400,2,HUTCHENS,125,33
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,2400,1,JAKUBSON,35,20
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,2400,"5,6",PROWSE,70,50
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,2400,"3,4",SMITH,60,30
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,3480,1,EHRENBERG,75,42
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,4430,1,FREEDMAN,35,27
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,4480,1,BOYER,70,53
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,5400,1,FIELDS,125,122
ILRLE - LABOR ECONOMICS,Fall 2012,ILRLE,6480,1,EHRENBERG,75,1
ILROB - ORGANIZATIONAL BEHAVIOR,Spring 2013,ILROB,7780,1,LAWLER,15,1
ILROB - ORGANIZATIONAL BEHAVIOR,Fall 2012,ILROB,1220,1,WILLIAMS,184,200
ILROB - ORGANIZATIONAL BEHAVIOR,Fall 2012,ILROB,4710,1,ZITEK,35,6
ILROB - ORGANIZATIONAL BEHAVIOR,Fall 2012,ILROB,5200,1,HAMMER,60,52
ILROB - ORGANIZATIONAL BEHAVIOR,Fall 2012,ILROB,5251,1,LAWLER,10,6
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2013,ILRST,2100,1,KARNS,300,121
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2013,ILRST,3080,1,BUNEA,80,3
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2013,ILRST,4550,1,MATTESON,60,2
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2013,ILRST,5080,1,BUNEA,80,1
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2013,ILRST,6140,1,BUNGE,40,13
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,2100,1,VELLEMAN,220,147
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,2110,1,DICICCIO,90,17
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,2200,1,KARNS,10,15
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,3030,1,KARNS,30,16
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,3080,1,BUNEA,80,1
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,5080,1,BUNEA,80,2
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,5100,1,DICICCIO,60,52
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,5110,1,DICICCIO,90,41
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,6100,1,WELLS,150,14
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,6190,1,BUNGE,30,15
ILRST - ECONOMIC & SOCIAL STATISTICS,Fall 2012,ILRST,7170,1,MATTESON,30,0
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2012,ILRST,2100,1,"KARNS, M",270,134
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2012,ILRST,2110,1,DICICCIO,90,18
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2012,ILRST,4100,1,"VELLEMAN, P",40,2
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2012,ILRST,4110,1,"LI, P",30,0
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2012,ILRST,5110,1,DICICCIO,90,77
ILRST - ECONOMIC & SOCIAL STATISTICS,Spring 2012,ILRST,7100,1,MATTESON,10,16
INFO - INFORMATION SCIENCE,Fall 2012,INFO,1100,1,SENGERS,25,0
INFO - INFORMATION SCIENCE,Fall 2012,INFO,1300,1,CHOUDHURY,120,86
INFO - INFORMATION SCIENCE,Fall 2012,INFO,2040,1,KLEINBERG/TARDOS,500,114
INFO - INFORMATION SCIENCE,Fall 2012,INFO,2450,1,VOIDA,180,74
INFO - INFORMATION SCIENCE,Fall 2012,INFO,3660,1,FERNANDEZ,30,8
INFO - INFORMATION SCIENCE,Fall 2012,INFO,4550,1,HANCOCK,25,7
INFO - INFORMATION SCIENCE,Spring 2012,INFO,2140,1,,250,56
INFO - INFORMATION SCIENCE,Spring 2012,INFO,2921,1,"KLINE, R",70,45
INFO - INFORMATION SCIENCE,Spring 2012,INFO,2950,1,WILLIAMSON,30,23
INFO - INFORMATION SCIENCE,Spring 2012,INFO,3200,1,NIEDERDEPPE,150,47
INFO - INFORMATION SCIENCE,Spring 2012,INFO,4200,1,"JACKSON, S",60,14
INFO - INFORMATION SCIENCE,Spring 2012,INFO,6140,1,,250,6
ITAL - ITALIAN,Spring 2013,ITAL,1220,"1,2",BATTIG VON WITTELSBACH,9,63
ITAL - ITALIAN,Spring 2013,ITAL,2090,101,GARVIN,17,14
ITAL - ITALIAN,Spring 2013,ITAL,2190,101-103,BARALDI,40,34
ITAL - ITALIAN,Spring 2013,ITAL,2900,101,FAY,16,13
ITAL - ITALIAN,Spring 2013,ITAL,2950,101,PINKUS,12,9
ITAL - ITALIAN,Fall 2012,ITAL,1210,1-3,BATTIG VON WITTELSBACH,130,97
ITAL - ITALIAN,Fall 2012,ITAL,1230,"101,102",CERVESI,40,28
ITAL - ITALIAN,Fall 2012,ITAL,2090,101-104,BARALDI,60,52
ITAL - ITALIAN,Fall 2012,ITAL,2970,101,SELENU,13,7
ITAL - ITALIAN,Fall 2012,ITAL,3510,1,NAJEMY,14,1
ITAL - ITALIAN,Fall 2012,ITAL,3710,101,PINKUS,25,6
ITAL - ITALIAN,Fall 2012,ITAL,4680,101,NAJEMY,12,1
ITAL - ITALIAN,Fall 2012,ITAL,6510,101,CAMPBELL,15,3
ITAL - ITALIAN,Spring 2012,ITAL,1220,"1,2",,135,94
ITAL - ITALIAN,Spring 2012,ITAL,1230,101,ALKIRE,15,12
ITAL - ITALIAN,Spring 2012,ITAL,2090,101,BARALDI,25,14
ITAL - ITALIAN,Spring 2012,ITAL,2270,101,NAJEMY,10,1
ITAL - ITALIAN,Spring 2012,ITAL,2900,101,"CAMPBELL, T",15,14
ITAL - ITALIAN,Spring 2012,ITAL,3890,101,MIGIEL,10,14
ITAL - ITALIAN,Spring 2012,ITAL,4270,101,MIGIEL,8,5
ITAL - ITALIAN,Spring 2012,ITAL,4490,101,"KENNEDY, W",8,0
ITAL - ITALIAN,Spring 2012,ITAL,4710,101,"PINKUS, K",15,2
ITAL - ITALIAN,Spring 2012,ITAL,6270,101,MIGIEL,8,1
ITAL - ITALIAN,Spring 2012,ITAL,6490,101,"KENNEDY, W",8,0
ITAL - ITALIAN,Spring 2012,ITAL,6710,101,"PINKUS, K",15,4
JAPAN - JAPANESE,Spring 2013,JAPAN,1102,1,SUKLE,72,55
JAPAN - JAPANESE,Fall 2012,JAPAN,1101,"1,2",SUKLE,72,68
JAPAN - JAPANESE,Fall 2012,JAPAN,2201,1,KATAGIRI,10,43
JAPAN - JAPANESE,Fall 2012,JAPAN,2260,1,SUKLE,12,3
JAPAN - JAPANESE,Fall 2012,JAPAN,3301,101,ICHIKAWA,30,12
JAPAN - JAPANESE,Fall 2012,JAPAN,4401,101,SUZUKI,16,9
JPLIT - JAPANESE LITERATURE,Fall 2012,JPLIT,4406,1,KANEMITSU,5,4
JWST - JEWISH STUDIES,Spring 2013,JWST,2575,1,TENNEY,35,1
JWST - JEWISH STUDIES,Spring 2013,JWST,4580,101,SCHWARZ,15,1
JWST - JEWISH STUDIES,Fall 2012,JWST,2271,1,DIESING,15,5
JWST - JEWISH STUDIES,Fall 2012,JWST,2601,1,TENNEY,20,1
JWST - JEWISH STUDIES,Fall 2012,JWST,2661,1,MONROE,85,2
JWST - JEWISH STUDIES,Fall 2012,JWST,2674,1,FAHMY,120,5
JWST - JEWISH STUDIES,Fall 2012,JWST,2711,1,CASE,35,1
JWST - JEWISH STUDIES,Fall 2012,JWST,2920,1,CARON,23,0
JWST - JEWISH STUDIES,Fall 2012,JWST,3101,101,SCHARF,5,0
JWST - JEWISH STUDIES,Fall 2012,JWST,3108,101,SCHARF,4,0
JWST - JEWISH STUDIES,Fall 2012,JWST,3342,1,ROBCIS,65,2
JWST - JEWISH STUDIES,Fall 2012,JWST,3697,1,BRANN,120,6
JWST - JEWISH STUDIES,Fall 2012,JWST,4104,101,ABUSCH,15,0
JWST - JEWISH STUDIES,Fall 2012,JWST,4539,101,BRANN,20,0
JWST - JEWISH STUDIES,Fall 2012,JWST,6539,101,BRANN,20,0
JWST - JEWISH STUDIES,Spring 2012,JWST,2100,101,SCHARF,13,3
JWST - JEWISH STUDIES,Spring 2012,JWST,2501,1,REGENSTEIN,190,25
JWST - JEWISH STUDIES,Spring 2012,JWST,2530,101,"TOORAWA, S",30,2
JWST - JEWISH STUDIES,Spring 2012,JWST,2556,1,"TOORAWA, S",70,7
JWST - JEWISH STUDIES,Spring 2012,JWST,2610,1,"KHATCHADOURIAN, L",30,1
JWST - JEWISH STUDIES,Spring 2012,JWST,2728,1,"STARR, D",25,1
JWST - JEWISH STUDIES,Spring 2012,JWST,3102,101,"SCHARF, N",12,2
JWST - JEWISH STUDIES,Spring 2012,JWST,3105,101,"SCHARF, N",6,1
JWST - JEWISH STUDIES,Spring 2012,JWST,3588,101,"MONROE, L",40,2
JWST - JEWISH STUDIES,Spring 2012,JWST,4102,101,"MONROE, L",15,1
JWST - JEWISH STUDIES,Spring 2012,JWST,4171,101,"CARON, V",20,3
JWST - JEWISH STUDIES,Spring 2012,JWST,4525,101,"STARR, D",20,0
JWST - JEWISH STUDIES,Spring 2012,JWST,4580,101,SCHWARZ,16,2
JWST - JEWISH STUDIES,Spring 2012,JWST,6780,101,"WAITE, G",20,0
KHMER - KHMER,Spring 2013,KHMER,1121,101,PHAN,3,3
KHMER - KHMER,Fall 2012,KHMER,1121,101,PHAN,12,1
KHMER - KHMER,Fall 2012,KHMER,1122,101,PHAN,12,0
KOREA - KOREAN,Spring 2013,KOREA,1102,1,SONG,30,28
KOREA - KOREAN,Spring 2013,KOREA,1110,101,SONG,15,13
KOREA - KOREAN,Spring 2013,KOREA,4402,101,SONG,10,3
KOREA - KOREAN,Fall 2012,KOREA,1101,1,SONG,28,30
KOREA - KOREAN,Fall 2012,KOREA,1109,101,SONG,14,13
KOREA - KOREAN,Fall 2012,KOREA,2201,101,PARK,14,6
KOREA - KOREAN,Fall 2012,KOREA,2209,101,PARK,14,14
KOREA - KOREAN,Fall 2012,KOREA,3301,101,PARK,10,4
KOREA - KOREAN,Fall 2012,KOREA,4401,101,SONG,8,10
KOREA - KOREAN,Spring 2012,KOREA,1102,1,SONG,28,25
KOREA - KOREAN,Spring 2012,KOREA,1110,101,SONG,14,13
KOREA - KOREAN,Spring 2012,KOREA,2202,1,"PARK, K",14,7
KOREA - KOREAN,Spring 2012,KOREA,2210,101,"PARK, K",14,6
KOREA - KOREAN,Spring 2012,KOREA,4402,101,SONG,10,5
LA - LANDSCAPE ARCHITECTURE,Fall 2012,LA,1410,501,GLEASON,16,16
LA - LANDSCAPE ARCHITECTURE,Fall 2012,LA,2610,1,BAUGHER,24,13
LA - LANDSCAPE ARCHITECTURE,Fall 2012,LA,3170,1,CERRA,35,5
LA - LANDSCAPE ARCHITECTURE,Fall 2012,LA,4050,101,BAUGHER,6,0
LA - LANDSCAPE ARCHITECTURE,Fall 2012,LA,4910,1,BASSUK,40,42
LA - LANDSCAPE ARCHITECTURE,Fall 2012,LA,6050,101,BAUGHER,6,5
LA - LANDSCAPE ARCHITECTURE,Spring 2012,LA,2620,1,BAUGHER,9,3
LA - LANDSCAPE ARCHITECTURE,Spring 2012,LA,3600,1,BAUGHER,20,16
LA - LANDSCAPE ARCHITECTURE,Spring 2012,LA,4920,1,BASSUK/TROWBRIDGE,40,27
LA - LANDSCAPE ARCHITECTURE,Spring 2012,LA,6660,1,BAUGHER,20,1
LA - LANDSCAPE ARCHITECTURE,Spring 2012,LA,6940,3,"KRALL, D",10,8
LATA - LATIN AMERICAN STUDIES,Spring 2013,LATA,2150,102,ROMERO RIVERA,8,0
LATA - LATIN AMERICAN STUDIES,Spring 2013,LATA,2170,101,PINET,10,2
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,1320,101,SIERRA,20,10
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,2050,1,COHEN,20,4
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,2150,101,ARRIBAS,20,0
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,2170,101,GARCES,22,0
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,2308,1,BYFIELD,25,0
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,2800,101,ERBER,11,7
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,3550,1,HENDERSON,19,4
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,3800,101,MONROE,20,0
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,4250,101,HENDERSON,11,0
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,4710,101,ISBELL,15,4
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,4730,101,GARCES,7,1
LATA - LATIN AMERICAN STUDIES,Fall 2012,LATA,6570,101,CRAWFORD,15,0
LATA - LATIN AMERICAN STUDIES,Spring 2012,LATA,2150,101,"FERNANDEZ, E",20,0
LATA - LATIN AMERICAN STUDIES,Spring 2012,LATA,2150,102,"VAZQUEZ RIVERA, F",20,1
LATA - LATIN AMERICAN STUDIES,Spring 2012,LATA,2170,101,"PINET, S",10,0
LATA - LATIN AMERICAN STUDIES,Spring 2012,LATA,2240,101,ACHING,20,2
LATA - LATIN AMERICAN STUDIES,Spring 2012,LATA,3290,1,"FLORES-MACIAS, G",100,11
LATA - LATIN AMERICAN STUDIES,Spring 2012,LATA,4712,"101,102","ISBELL, B",18,2
LATIN - LATIN,Spring 2013,LATIN,1205,101,RUPPEL,15,6
LATIN - LATIN,Spring 2013,LATIN,2202,1,RUPPEL,20,18
LATIN - LATIN,Fall 2012,LATIN,1201,101-103,RUPPEL,45,22
LATIN - LATIN,Fall 2012,LATIN,1204,101,RUPPEL,10,7
LATIN - LATIN,Fall 2012,LATIN,1205,101,MANKIN,20,19
LATIN - LATIN,Fall 2012,LATIN,2201,1,BRITTAIN,25,15
LATIN - LATIN,Fall 2012,LATIN,2203,1,PUCCI,25,8
LATIN - LATIN,Fall 2012,LATIN,3207,101,FONTAINE,15,6
LATIN - LATIN,Fall 2012,LATIN,7271,101,ROBY,15,5
LSP - LATINO STUDIES PROGRAM,Spring 2013,LSP,2400,1,DIAZ,18,8
LSP - LATINO STUDIES PROGRAM,Fall 2012,LSP,1800,1,GARCIA,75,10
LSP - LATINO STUDIES PROGRAM,Fall 2012,LSP,2200,1,PARRA,40,24
LSP - LATINO STUDIES PROGRAM,Fall 2012,LSP,3777,1,SANTIAGO-IRIZARRY,25,3
LSP - LATINO STUDIES PROGRAM,Fall 2012,LSP,4578,101,DIAZ,20,7
LSP - LATINO STUDIES PROGRAM,Fall 2012,LSP,4851,101,GARCIA,20,1
LSP - LATINO STUDIES PROGRAM,Fall 2012,LSP,6570,101,CRAWFORD,15,3
LSP - LATINO STUDIES PROGRAM,Fall 2012,LSP,6851,101,GARCIA,20,1
LSP - LATINO STUDIES PROGRAM,Spring 2012,LSP,2010,1,"VELEZ, H",125,39
LSP - LATINO STUDIES PROGRAM,Spring 2012,LSP,3405,1,"VILLENAS, S",50,8
LSP - LATINO STUDIES PROGRAM,Spring 2012,LSP,4032,101,"JONES-CORREA, M",15,1
LSP - LATINO STUDIES PROGRAM,Spring 2012,LSP,6424,101,SANTIAGO-IRIZARRY,15,0
MEDVL - MEDIEVAL STUDIES,Spring 2013,MEDVL,1103,102,GRABOWSKI,18,0
MEDVL - MEDIEVAL STUDIES,Spring 2013,MEDVL,2170,101,PINET,10,0
MEDVL - MEDIEVAL STUDIES,Spring 2013,MEDVL,3140,101,ZACHER,22,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,1101,101,ANDERSON,18,18
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,1101,102,MATLACK,18,18
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,1101,105,STEPP,18,13
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,1102,101,WU,18,18
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,1103,102,GRABOWSKI,18,18
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,1103,103,HILL,18,18
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,2130,101,HYAMS,15,3
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,2170,101,GARCES,22,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,2217,1,HARBERT,15,1
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,2655,1,POWERS,90,2
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,2740,1,SHAW,35,1
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,3110,101,ZACHER,25,1
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,3315,1,HEIMISDOTTIR,10,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,3510,1,NAJEMY,14,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,3587,101,POWERS,20,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,3680,1,HYAMS,40,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,3750,1,MANNING,10,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,4211,101,TOORAWA,15,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,4539,101,BRANN,20,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,4680,101,NAJEMY,12,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,6110,101,ZACHER,25,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,6539,101,BRANN,20,0
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,6649,101,HARBERT,5,2
MEDVL - MEDIEVAL STUDIES,Fall 2012,MEDVL,6663,101,BROWNE,4,0
MEDVL - MEDIEVAL STUDIES,Spring 2012,MEDVL,1101,103,"CUDMORE, D",17,17
MEDVL - MEDIEVAL STUDIES,Spring 2012,MEDVL,1101,101,"MATLIS, C",18,18
MEDVL - MEDIEVAL STUDIES,Spring 2012,MEDVL,1101,102,"STREIT, J",17,17
MEDVL - MEDIEVAL STUDIES,Spring 2012,MEDVL,1102,101,"WU, D",18,17
MEDVL - MEDIEVAL STUDIES,Spring 2012,MEDVL,1103,101,"MATLACK, M",18,18
MEDVL - MEDIEVAL STUDIES,Spring 2012,MEDVL,2130,101,"TOORAWA, S",30,18
MEDVL - MEDIEVAL STUDIES,Spring 2012,MEDVL,3200,1,"FALK, O",18,3
MSE - MATERIALS SCIENCE & ENGIN,Spring 2013,MSE,2060,1,ROBINSON,53,56
MSE - MATERIALS SCIENCE & ENGIN,Spring 2013,MSE,3040,1,HENNIG,45,33
MSE - MATERIALS SCIENCE & ENGIN,Spring 2013,MSE,5710,1,GRUBB,20,8
MSE - MATERIALS SCIENCE & ENGIN,Spring 2013,MSE,5840,1,HENNIG,45,7
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,1110,1,UMBACH,55,5
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,2610,1,BAKER,100,35
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,3010,1,ESTROFF,40,32
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,3030,1,THOMPSON,45,34
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,4020,1,DONNELLY,50,44
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,5430,1,VAN DOVER,15,26
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,5810,1,ESTROFF,40,31
MSE - MATERIALS SCIENCE & ENGIN,Fall 2012,MSE,5820,1,DONNELLY,50,14
MUSIC - MUSIC,Spring 2013,MUSIC,1101,1,LEWANDOWSKI,50,38
MUSIC - MUSIC,Spring 2013,MUSIC,1202,1,HICKS,100,60
MUSIC - MUSIC,Spring 2013,MUSIC,1312,1,PERAINO,200,92
MUSIC - MUSIC,Spring 2013,MUSIC,1341,1,MILLER,20,15
MUSIC - MUSIC,Fall 2012,MUSIC,1105,1,WEBSTER,90,57
MUSIC - MUSIC,Fall 2012,MUSIC,1320,101,SIERRA,20,9
MUSIC - MUSIC,Fall 2012,MUSIC,1341,1,MILLER,20,16
MUSIC - MUSIC,Fall 2012,MUSIC,1701,102,DWINELL,18,17
MUSIC - MUSIC,Fall 2012,MUSIC,2101,1,SIERRA,25,23
MUSIC - MUSIC,Fall 2012,MUSIC,2207,1,PERIANO,10,8
MUSIC - MUSIC,Fall 2012,MUSIC,2241,1,HARRIS-WARRICK,20,9
MUSIC - MUSIC,Fall 2012,MUSIC,2244,1,,12,4
MUSIC - MUSIC,Fall 2012,MUSIC,3101,1,MOSELEY,15,13
MUSIC - MUSIC,Fall 2012,MUSIC,3245,101,GROOS,8,0
MUSIC - MUSIC,Fall 2012,MUSIC,4181,1,KRUMHANSL,20,7
MUSIC - MUSIC,Fall 2012,MUSIC,4345,101,HAINES-EITZEN,20,0
MUSIC - MUSIC,Fall 2012,MUSIC,6201,101,BOETTCHER,6,6
MUSIC - MUSIC,Spring 2012,MUSIC,1101,"1,2","FEENEY, T",50,37
MUSIC - MUSIC,Spring 2012,MUSIC,1202,1,HARRIS-WARRICK,79,85
MUSIC - MUSIC,Spring 2012,MUSIC,1312,1,PERAINO,200,105
MUSIC - MUSIC,Spring 2012,MUSIC,1341,1,"MILLER, C",20,16
MUSIC - MUSIC,Spring 2012,MUSIC,1466,1,"SELBY, K",55,15
MUSIC - MUSIC,Spring 2012,MUSIC,1701,101,BATES,18,17
MUSIC - MUSIC,Spring 2012,MUSIC,1701,103,"CORTENS, E",18,16
MUSIC - MUSIC,Spring 2012,MUSIC,1701,102,DWINELL,18,17
MUSIC - MUSIC,Spring 2012,MUSIC,2208,1,SCHNELLER,15,15
MUSIC - MUSIC,Spring 2012,MUSIC,3211,101,ZASLAW,16,15
MUSIC - MUSIC,Spring 2012,MUSIC,4101,1,STUCKY,15,11
NCC - JGSM COMMON CORE COURSES,Spring 2013,NCC,5080,1-3,GAUR,265,222
NCC - JGSM COMMON CORE COURSES,Spring 2013,NCC,5500,1,BENTLEY/PACELLI,55,38
NCC - JGSM COMMON CORE COURSES,Spring 2013,NCC,5530,1,SATYAVOLU,59,26
